,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
602,0.0028869307,0.2796445,0.5619835,0.03453198,0.3931405,0.12080051,-0.015644617,-0.03477617,0.30807582,-0.7760772,0.1335891,-0.31253624,-0.45692033,-0.24679811,-0.036310658,0.3628152,-0.71278477,-0.50013214,-0.4361429,0.26701802,0.19801137,0.05022751,0.0035465704,-0.5541143,-0.57068527,0.043213423,0.26679155,-0.051626407,-0.4259566,-0.4335683,0.19427422,0.39885452,0.5249677,-0.11251447,-0.6199803,0.45324773,-0.1746489,0.7934159,-0.12961105,0.50112486,0.32482147,0.37338316,-0.4221563,0.08189622,-0.1537428,0.105629794,-0.20980828,-0.070507534,0.055664755,0.04837382,0.016003123,-0.27227995,0.00898767,0.3868423,-0.04656805,0.49983582,-0.24964802,-0.034846887,-0.029631946,-0.18878727,-0.16162017,-0.114573054,0.10969949,0.28082594
607,0.4054092,-0.09102074,0.7328072,-0.70639014,0.03728397,0.016266724,0.010212025,0.17480703,-0.63837856,-0.20624374,0.38090998,-0.105124325,0.2226909,-0.019256089,-0.23362368,-0.16018566,-0.3154817,0.043137755,-0.015614263,0.15596117,0.029131727,0.2522401,-0.022041345,-0.17782569,0.10667003,0.6176867,-0.5659854,-0.22909465,-0.024231685,-0.27615115,-0.45085514,-0.14575261,-0.56405646,-0.30319634,-0.14107467,0.7676044,0.024401609,0.2989088,0.38606468,0.020171488,0.46550578,-0.07074265,-0.13411765,-0.165772,0.4487815,-0.3331003,0.0022167796,-0.38110673,0.019534357,0.56141883,0.14499967,-0.09600876,0.20963918,0.1535173,0.13358545,0.43786123,0.36104602,0.10179493,-0.24846722,-0.10355314,0.4141185,0.00688845,0.115362905,-0.34607992
610,0.053275015,-0.41422674,0.65747994,0.02013822,-0.2419112,0.24278992,0.13645148,-0.33314505,-0.26845422,-0.3076138,0.40906653,-0.057820756,-0.08165894,0.38747063,-0.08047954,0.079241745,0.014033689,-0.4241968,0.233108,0.29827955,0.36269417,0.3431485,-0.06456092,-0.41145062,-0.12391107,0.6071595,-0.012857317,0.36842352,-0.59924436,-0.42730403,0.12216652,-0.02915506,-0.01766705,-0.2326101,0.13070147,0.22403549,0.042713124,0.37638187,0.16091514,0.7505189,0.33561388,-0.1835102,-0.016567694,-0.06324125,0.6814961,-0.16064858,0.34579113,-0.08910186,0.10770255,-0.021248756,0.21100575,0.2871027,0.027296696,0.38674286,-0.17442812,0.017132074,0.06142937,-0.34984654,-0.16954947,0.15365304,0.53923863,0.021422977,0.38447377,0.016169185
615,0.25726062,0.11676119,0.04591643,-0.30202925,0.5815306,-0.27851352,-0.069600195,-0.06211828,-0.014166492,-0.22565307,0.44511694,-0.4696612,0.16242622,-0.18867785,0.1262182,0.59412307,-0.0065011973,0.4732993,-0.082020834,0.046704847,0.14144811,0.90405196,0.21958126,-0.17640652,-0.42759287,1.0354049,-0.44827536,0.063309036,0.10173609,-0.048434544,0.06530848,0.21342875,-0.093675874,-0.021166857,0.1080045,-0.4809506,0.16350019,-0.6517042,-0.022024522,0.15257634,0.8239533,-0.2606266,0.26919928,-0.68994933,0.16957232,-0.6754642,-0.46660623,-0.19929023,-0.6003635,0.26457304,0.13508397,-0.06294954,-0.5978358,0.6105523,-0.23343077,0.09427745,0.100487016,-0.23869379,-0.007795693,-0.55692863,-0.34273258,-0.07748125,0.2825604,-0.5005027
618,0.38802373,-0.48910138,-0.06844868,-0.056968294,-0.18932447,-0.47026587,-0.6815327,0.36372805,-0.18689555,-0.4790347,0.39608097,-0.19411363,0.41860467,-0.4168011,0.3157289,0.21604387,-0.12955657,0.17533432,1.0188477,0.51395845,0.58925366,0.80668163,0.2746637,-0.13027792,-0.011593097,0.35080937,-0.053709906,-0.22037634,-0.40747306,-0.27591076,-0.13471776,-0.51462156,-0.26137102,0.7486511,-0.37056434,-0.343251,-0.058490228,-0.041465666,0.338282,0.3704067,0.1302963,0.29139492,-0.1696295,0.092124395,0.08862278,-0.38747293,-0.43049213,0.08692354,-0.21348612,0.2467928,-0.103559,0.2942257,-0.21477519,0.16441517,-0.22907716,0.41022158,0.18535545,0.20450318,0.1659638,0.21765465,0.07512305,0.51967007,-0.1472936,0.16566789
620,0.1873909,-0.61890054,0.8660741,0.05595862,0.11446225,-0.6136523,0.56936336,0.40982336,0.13134442,0.10092345,0.28295472,-0.3196233,-0.22648557,-0.23125994,-0.20398565,0.060568105,-0.5196716,-0.07046316,0.0960935,0.5143603,-0.35291225,0.46688375,-0.12532644,-0.41989356,-0.16189429,-0.15386891,-0.08479562,0.017972587,0.11899034,-0.08521424,-0.025041716,-0.17826727,-0.035894535,0.75100917,-0.24140961,0.6440406,-0.05891208,-0.08760817,0.11309017,0.34468266,0.3009283,0.11211081,0.028047346,-0.09420871,0.5307791,-0.20748918,-0.22349957,-0.39014375,-0.031063922,-0.26528662,0.11214647,-0.13041064,0.23025313,0.39521027,-0.4805617,-0.44322965,-0.07383461,-0.1150858,-0.045843747,-0.24018958,0.14635208,0.19992487,0.30146325,0.36011636
625,0.19490361,-0.092428505,0.29285938,0.17203718,0.10689322,0.023504293,0.03304711,-0.1265931,-0.08190124,-0.13001643,0.024215026,-0.52441424,0.28392285,-0.05325215,-0.2809121,-0.2890826,-0.7905472,0.21765752,-0.38036427,-0.27391025,-0.03292957,0.8849085,0.5936141,-0.6376371,-0.46754855,0.51048124,-0.078384474,-0.42670923,-0.12241355,0.12987307,-0.37589106,0.2975242,-0.3625143,0.1449431,-0.25362912,0.34044817,-0.539273,0.5839961,-0.18754402,0.30878434,0.09309875,0.15068617,-0.37735394,0.06573085,0.4103002,0.28070754,0.06339038,-0.073524304,-0.3219304,0.03816047,0.2145512,0.284595,0.39503765,0.42756444,-0.46776736,-0.13759412,0.28516403,0.08064857,0.0030379982,0.12353007,0.30739385,-0.2883517,0.1396559,-0.062428884
626,0.14410432,0.623373,0.17119479,0.5600976,0.25684687,0.15647404,0.076536246,-0.07999383,-0.27564144,-0.14464505,0.11779373,-0.25820968,0.6504828,-0.30227277,0.106931426,0.40102118,-0.17675613,0.16288553,0.13014725,0.31778347,0.5886836,0.15615715,0.13690256,-0.0957257,-0.6512484,0.7109949,-0.44949478,0.13834764,-0.092050664,0.09067199,0.22030637,0.02767337,0.28900576,-0.09201965,-0.2238019,-0.273974,0.33394742,-0.21671471,-0.00034531488,-0.25742114,0.06800459,0.43247277,-0.17020658,-0.058433436,0.4836703,-0.20126103,0.011095718,-0.32814243,-0.15818407,0.27892125,-0.07161685,0.007689432,-0.35380194,0.6664237,-0.5720209,-0.044505794,-0.5764194,-0.9962624,-0.34539533,-0.6895443,-0.592153,-0.06369501,-0.2582831,-0.33029127
630,0.38880932,-0.034573343,0.44758803,-0.11224113,-0.5118985,-0.10557773,-0.19685481,0.25441113,0.12849927,-0.10554453,0.43812332,0.0726,-0.3093499,0.12441405,-0.21921013,0.557002,-0.26697102,-0.012520549,-0.6269269,0.15437938,0.07421381,0.29491535,0.021242158,-0.5100831,0.1543281,-0.099402644,-0.0025998442,0.19339696,0.29532737,-0.51845914,-0.29199618,-0.24952407,-0.20421533,-0.53487045,0.43981618,0.37557203,-0.6968494,0.08122025,0.34769607,-0.47168136,-0.29734588,0.76936394,-0.114628255,0.3267579,0.40843433,0.056126297,0.12654975,-0.45271167,-0.32397497,0.35485098,-0.026109368,-0.22926301,-0.15398681,0.69199324,-0.3209382,-0.5064865,0.37950525,-0.43898118,0.2793698,-0.26514816,0.17912686,-0.44226494,0.26774833,0.38201764
631,0.653618,-0.06408323,0.42083538,0.68000597,-0.43048692,0.21440387,-0.07888567,0.05453074,0.19873576,-0.22371939,-0.0948569,-0.30640978,-0.4203011,-0.123337634,-0.2314869,0.16647825,-0.15152676,0.22135928,-0.100431375,0.604467,0.20868874,0.48562407,0.36722806,-0.29649046,-0.19146676,0.17693394,-0.0109629035,0.14364186,0.43571645,0.17649329,0.21683976,-0.305218,-0.17031382,-0.1296446,-0.3958352,0.31739342,-0.3419473,0.15559906,0.29637918,0.5413613,0.3920145,-0.03611532,0.21407059,-0.43954572,0.015499409,0.3695545,-0.367732,-0.39161018,0.17570819,0.28644854,-0.2566891,-0.40982,0.45658955,0.19436057,0.30303827,0.17239556,0.41996655,-0.13395275,0.49317387,0.30304044,0.39821786,-0.4790809,0.23450455,-0.1454265
634,0.35314465,-0.4757289,0.6748338,-0.12830998,-0.21337695,-0.5917436,0.46248865,0.5240406,0.08396672,-0.48142195,0.383506,-0.063139044,-0.24959464,0.02236301,-0.8942036,-0.2156553,-0.029254107,-0.25320217,-0.6019403,0.017456833,0.33219466,0.13253047,0.3528464,-0.6566237,0.16267778,-0.09480565,-0.22357222,0.20083533,0.5015958,0.3243797,0.2405293,-0.16439258,-0.082892045,-0.7084363,0.15153897,1.0864997,0.063498385,-0.27029598,0.4544648,0.19796179,0.38575163,0.17606951,0.05221352,-0.034735907,-0.114857964,0.33329427,0.2321596,-0.403688,-0.29024345,-0.05246689,-0.07189858,-0.04813305,-0.07020518,0.7290489,-0.09420837,-0.47218683,0.2939625,0.029780466,-0.023017665,-0.5801809,0.28659394,-0.018528292,0.21550919,0.3122847
639,0.62253636,-0.5043609,0.33040366,0.63314456,0.384323,0.16126008,0.018385941,-0.34422225,0.3115041,0.3809561,0.5646722,-0.14880809,0.08054116,-0.099387944,-0.58278704,0.5404897,-0.31571555,0.23354314,-0.124158144,-0.28636965,0.24252772,0.8777713,-0.08080549,0.15510644,-0.21825626,0.18525039,-0.31826037,-0.25813913,0.5714464,0.14950077,0.06831119,0.05837115,0.3602946,-0.27865946,-0.6352336,0.22309814,-0.3503474,0.085996725,-0.028246958,0.69458336,-0.2248201,0.25790408,-0.18530154,-0.17174935,-0.05992249,-0.3890242,-0.4133345,-0.45391658,-0.26912338,0.055822156,-0.16305728,0.11108104,0.34263596,0.15342398,0.31468943,-0.010620955,0.4429838,-0.23708399,-0.09636428,-0.2494097,-0.27434254,-0.41144687,0.15655671,0.3851832
642,0.33776364,-0.2910876,0.5817279,-0.0108568445,0.024531458,-0.08116679,0.18915048,-0.16544446,0.33208364,0.5716,-0.061164655,-0.35266557,0.6247735,0.1649005,-0.36043203,0.30026388,-0.65801024,-0.40032017,-0.2624079,0.69536555,0.40448487,0.26745895,0.49085099,0.40384677,-0.17706198,0.70162517,-0.37265295,0.53845847,-0.014180259,-0.15139809,-0.07707592,0.32199362,-0.22984125,-0.060736492,0.20824458,0.5196288,0.19100781,0.004765614,0.60424405,-0.25501707,0.5299505,0.114108935,-0.24662474,0.11497343,0.48569077,-0.11684679,0.240222,-0.2043066,-0.06682274,-0.048809584,-0.067752,-0.40035716,0.58294576,0.603784,0.15655215,0.15173535,-0.048110582,-0.2133124,0.17704141,0.13984327,0.23314561,0.28530133,0.02251975,0.3930508
644,0.31561172,0.25011748,0.5099925,0.077075385,0.37918034,-0.12623239,-0.5885562,0.32617405,0.06796819,-0.40442184,0.50683206,-0.3041471,-0.20925353,0.19010523,0.06098056,0.044754915,-0.7369631,0.1763196,-0.38465258,0.19316334,0.061879523,0.1263526,-0.2670851,-0.10133756,-0.45444202,0.44357723,-0.48475957,0.21554513,0.4573578,-0.15103318,0.5189657,-0.41225475,0.2989022,-0.051093914,-0.13168816,0.34710556,0.35932216,0.4147632,0.5092368,0.27851725,0.1227396,0.7198773,-0.795775,-0.2089647,-0.43008646,0.22734486,-0.6388018,0.42023477,-0.54333675,-0.11245893,0.38689837,0.16655265,0.08373496,0.2528565,-0.6021034,0.48403746,0.24828711,-0.28711554,-0.20777242,-0.44829267,-0.059293363,-0.006412453,-0.10064526,0.5766552
647,0.14575852,-0.74462676,0.4816887,0.13756074,0.38454002,0.26138735,-0.0055282875,0.12778175,-0.6731812,-0.3000488,0.26515326,-0.25889853,0.020280719,0.17395489,-0.45338663,0.6855594,0.02618455,-0.16949128,-0.0982493,0.1774015,0.2898176,0.1253332,0.52495474,0.20947428,-0.03893978,0.81091523,0.18001531,0.006732614,-0.29825816,-0.73647094,-0.6005797,0.16722529,0.19387928,0.23603036,-0.20036435,0.14714292,-0.36631504,0.324691,-0.21159828,0.3533277,0.5552899,0.15898052,-0.27002758,-0.17237824,-0.050135363,-0.08425575,0.013256107,0.022927698,0.026507162,0.36632568,0.5872831,-0.46309894,-0.26305386,-0.0018768806,0.25323007,0.41967228,0.5083762,0.32506457,0.0032015725,0.1787151,0.26618373,-0.10752862,-0.04423528,0.27242774
648,-0.112273216,0.28935516,0.22955044,-0.23268434,-0.11641062,-0.43170354,-0.30457127,-0.20204891,-0.092554584,0.2769131,0.80240464,-0.6011184,-0.4351485,-0.33594134,0.2182211,-0.0868125,0.25753793,0.19767687,0.42794916,0.5623252,0.1819959,0.60936654,0.66901255,-0.7751133,0.106429905,0.22367358,-0.25457466,0.19669114,-0.3265777,0.36663753,0.14108597,0.11834588,-0.18144982,-0.1321975,0.023729376,-0.37018576,0.09833686,-0.59000075,0.32614285,0.3117301,0.154684,-0.15647164,-0.5629273,0.32264706,0.34890383,0.024742573,-0.25921464,0.29676756,-0.27906877,0.08655261,0.22457163,0.07410599,-0.17975397,-0.15695873,0.61003536,0.16589561,0.40349677,-0.22404756,-0.24433132,0.2921641,0.19012414,0.29308206,0.13843083,-0.09349998
645,0.7292419,0.20500167,0.15473562,-0.045834176,0.19219698,0.0684197,-0.66038764,-0.39819518,-0.2469772,0.17543529,0.10856651,-0.1737371,0.58883834,-0.07029581,0.019211818,-0.09176539,0.17911814,0.58117557,-0.3447272,0.30036417,0.43312043,0.3911677,-0.13956761,-0.6837612,-0.06421269,0.35729784,-0.09316171,-0.2323835,0.1668902,-0.03128768,0.30477294,0.24600245,0.9767622,-0.29748002,-0.7814459,0.5474729,-0.581465,-0.2874335,0.21429844,0.15406394,-0.025152601,0.2534098,-0.16220582,0.13102858,0.06606704,0.22855015,-0.38301897,0.0077878297,-0.47777438,-0.0015476486,0.4089876,0.0060103205,0.027880795,1.0834141,0.2687051,0.030827746,0.16939805,-0.35132217,0.12423189,0.43696326,0.42670208,-0.19775821,-0.4493095,0.21338695
651,-0.00598082,0.23178615,0.9531636,-0.11885893,-0.0038060062,-0.40799204,0.14789198,-0.2527534,-0.51181096,-0.03471764,-0.05728088,-0.23642072,-0.31559822,0.25438458,0.13357493,0.15757294,-0.38129273,-0.4533342,-0.19915862,-0.10725233,0.3683045,0.21246204,0.27070343,-0.52865136,-0.1580221,0.48611245,-0.18184468,-0.40383673,0.14601529,-0.1285814,-0.4999755,0.09743029,-0.18808773,-0.03227211,-0.32769915,0.3449798,0.35342643,0.18059666,-0.08243316,0.4617646,0.17578717,0.04960371,0.1995218,-0.08990502,0.3972142,0.37138775,0.1662624,-0.14470096,0.18742712,-0.2774717,0.10215978,-0.17012782,0.060189284,0.3015374,-0.07772855,0.15278251,0.26838252,-0.21349384,-0.24904153,0.22163111,-0.10000218,-0.67722994,0.3013888,-0.17345415
655,0.42098343,0.62648875,0.2812186,0.42123157,0.22376858,-0.611039,-0.1149687,-0.079990625,-0.06169114,0.17421328,0.5657918,-0.14282495,-0.15491375,-0.11186573,-0.44612482,0.43902284,0.051268842,-0.23819812,0.19853644,0.25647572,0.10886079,-0.026281904,0.24583192,-0.25367537,0.008155453,0.60527724,-0.44298095,-0.17147501,0.047721375,0.21494775,-0.12340196,-0.096952826,-0.22078243,0.12452433,0.27153525,0.36681294,-0.6986928,0.01952827,0.14857154,-0.009127208,-0.582047,0.07957412,-0.27478144,0.17718035,-0.14066313,0.09148375,-0.052923482,-0.09049558,-0.23958276,-0.013664664,-0.12680878,0.42154586,0.23744433,0.12432893,0.09600702,0.17877622,-0.17275462,-0.80992323,-0.5906258,-0.26602083,0.14666094,-0.18364398,0.17831272,0.3683456
658,0.27212396,-0.060050517,0.47852337,-0.13075367,-0.07954619,0.11965463,0.15289825,0.38529566,0.15842353,-0.27637514,-0.04156435,0.08057934,-0.5437402,-0.045929924,-0.3312144,0.12251715,-0.6211603,0.3826673,-0.31228825,0.62321234,0.4014748,0.7505287,0.2725201,-0.3826032,-0.29274178,-0.04757604,-0.18810584,0.23143244,0.3142728,-0.32701653,0.17473736,-0.5413541,-0.6086125,0.4095296,0.1642587,0.30725947,0.29090744,-0.32898906,0.59824884,0.008462796,0.37722668,0.44291577,0.1658807,0.050352946,-0.11231064,0.0999656,-0.056525983,-0.28124297,-0.022903545,0.016058754,0.46734878,0.42649734,-0.08567973,0.51685315,-0.47555843,0.18874638,0.04630799,0.051828284,0.20125543,-0.09009059,0.31763676,-0.35719842,0.18855564,0.29344198
659,0.7324203,-0.3993329,0.5453718,0.2731245,-0.12921947,-0.046988238,0.41691038,0.013467214,0.26701403,0.3143496,-0.007398308,0.21178693,-0.1881199,0.048445776,0.26777,0.1684226,-0.5046974,0.05791742,0.3701201,0.4899143,0.45280457,0.04868897,-0.03859476,-0.15808235,-0.27011478,0.34899893,0.20965706,0.12154604,0.14076926,0.11263517,0.22306845,0.36158362,-0.22803329,-0.20822339,-0.54935944,0.03795757,0.23158138,0.24037631,0.54242694,-0.35592717,1.0374638,0.5172844,0.0126455305,-0.067373544,0.42266828,-0.16462488,0.053091623,-0.05808896,-0.21568376,0.11239601,0.23745954,0.11943375,0.19939981,0.122711696,-0.30994707,0.28807628,0.12876771,0.055475708,-0.49568328,0.07802484,-0.2483284,-0.1208218,0.26437548,0.2204076
661,1.118737,0.96124464,-0.04685331,0.20440061,0.46868095,-0.39198297,0.13895288,-0.1252826,0.031174581,0.05288394,0.45609057,-0.85272133,-0.0768402,-0.6104789,-0.18535665,0.073609196,0.3224758,-0.31965804,-0.22179429,0.61000717,0.4952459,0.022651948,0.11460457,0.016959848,0.23393756,0.021393778,-0.21555607,-0.04868408,0.58917165,-0.19970424,0.45181528,0.05731687,0.06541318,0.0046009803,0.2724295,-0.060781017,-0.17735462,-0.3049935,0.19846605,-0.43675783,-0.10288926,-0.19065297,-0.07946419,0.20006663,0.36677957,0.051768366,-0.4028808,0.02459305,-0.2875024,0.0029264202,0.52792925,0.19497626,-0.18419783,-0.04487948,0.32272068,0.31148446,-0.26000932,-0.86459416,-0.34610713,-0.6061638,-0.029477717,-0.37083188,-0.40636998,0.19838911
662,0.913346,-0.43544224,-0.20971382,0.77287966,0.5603178,0.016959244,-0.41263157,-0.63690025,0.017056705,0.19441207,0.07312717,-0.14780352,-0.17441525,-0.25943312,-0.098734304,-0.027553614,0.15594985,0.2482293,-0.45160478,0.2827422,-0.0036208753,-0.020186363,-0.19696312,-0.21723594,-0.40117148,0.9771519,-0.4643675,0.028578276,0.1266915,0.21550322,-0.097295515,-0.43878758,0.47167033,0.16376501,-0.6493579,0.43421793,-0.30531907,-0.30081746,-0.39410356,0.14675881,0.13278407,0.49659356,-0.55370444,0.024937956,-0.019936912,0.056071386,0.19400401,-0.06598443,-0.37027934,0.66017234,0.09267682,-0.15818636,0.19997811,0.84061515,-0.29761365,-0.49625173,0.17826879,-0.4239666,-0.5031547,0.0039551267,0.2857226,0.08688946,-0.06175523,0.05491291
666,0.38589147,0.22402768,0.41856396,0.20695254,0.28441787,-1.1011863,0.10209116,0.38315856,-0.515653,-0.292597,0.855404,-0.09758684,0.1986015,-0.08804996,0.16189764,0.3164967,-0.22440104,-0.32833305,-0.2058031,0.51723325,-0.20391546,0.0398278,0.26567918,-0.12701467,0.19531977,-0.09447191,-0.25271124,-0.31764093,-0.059692223,0.28609854,-0.36574852,-0.07368162,0.124390885,-0.523461,-0.6059485,-0.19235735,-0.024984794,-0.19881338,0.89788216,0.5467556,0.034871947,0.12170986,0.2157852,0.15426336,0.2770148,-0.13622336,0.32239875,-0.53433996,0.124292195,0.08022362,0.111305356,0.14364718,-0.06339889,-0.1364659,-0.34369013,0.122185305,-0.22399399,-0.3115378,-0.1540861,0.095395744,0.50528777,-0.29285136,-0.71987253,0.085364535
668,0.06120201,0.13849923,0.033260353,0.08654292,-0.31909597,-0.4635882,0.05929927,0.021145975,-0.11222211,0.13417807,0.2517849,-0.13046654,-0.5279095,-0.11881093,0.61530495,0.6043932,-0.18506366,0.23749283,-0.007204533,-0.20232859,0.69356376,0.13112803,-0.35186687,-0.06932523,-0.45539853,0.31210822,-0.34825516,0.25827667,0.6826001,-0.47095644,0.10069906,0.18803234,-0.38840273,-0.120208144,-0.38982013,0.47178695,0.43472838,-0.19592083,0.12293481,0.39707413,0.098718666,-0.10690344,0.23453292,0.06693401,0.53619415,-0.05949611,-0.6746124,0.3996902,0.10320751,-0.114176676,0.4479666,0.21831976,-0.2778744,0.24107556,0.20329005,-0.18415472,0.21463288,-0.8805093,0.2657824,0.023504578,-0.17320824,-0.43228644,0.098623045,0.64734036
670,-0.045432173,0.19483507,0.41231015,0.11799699,-0.053629726,-0.39210647,0.4692747,0.17435764,0.12671207,-0.118389666,0.542527,-0.72592705,-0.37407237,-0.29079857,-0.15039295,0.33523032,-0.046587553,-0.43406898,-0.07788002,-0.119467296,0.6536831,-0.13567537,-0.041094534,-0.13593814,-0.15883107,0.4790931,-0.5525714,0.3192293,-0.7323143,0.07616966,0.3576318,-0.39653996,-0.24041197,0.16210684,0.042163078,0.2764632,-0.04272414,-0.27869934,0.6502124,0.24189024,-0.092493236,-0.401051,-0.6056666,0.14356552,0.17048906,0.3712816,-0.7529991,-0.060057953,-0.17771997,-0.06593708,0.3181366,0.12656535,0.26001287,-0.24889702,0.4069337,0.26619604,0.2922561,-0.13506843,-0.40453812,0.18589763,0.084133685,-0.10837058,-0.3971879,-0.379286
672,-0.018887913,-0.48305932,-0.060496304,0.5684866,-0.3000905,-0.21686336,0.32694164,-0.006585697,0.07251106,-0.39470404,0.06745053,-0.13490883,-0.09898293,-0.21218316,-0.10008651,0.98967564,-0.45035344,0.09895478,0.15330553,0.5095988,0.21835484,0.45996055,0.14607574,-0.4557741,0.13826358,0.13106728,-0.25997627,-0.24831447,0.194502,-0.44488913,-0.28726506,0.08469614,-0.23973812,-0.012910329,0.16741805,-0.02628272,-0.25367597,0.28189054,0.023794614,0.047130708,0.11698261,0.1955332,0.04753003,-0.1799237,0.36357012,0.13002263,-0.120997526,-0.6004661,-0.06639604,0.6936622,0.5758568,-0.18197374,-0.08828081,0.26278457,0.43487468,0.47208232,-0.025540313,-0.09901359,0.11594827,0.11608084,0.29779226,-0.66893,-0.30977634,0.65129316
675,0.009416189,0.52270734,0.7487214,-0.15790083,0.35676426,-0.092631646,0.0030132334,-0.03699983,-0.12603578,-0.27697375,0.04849121,0.118429884,-0.032528035,-0.13507146,-0.058517855,4.154596e-05,-0.5898495,-0.13888125,-0.24225278,0.122979574,0.501406,0.58740187,0.4642463,0.12957825,-0.08711611,0.32401782,-0.28946885,-0.1366019,-0.2234078,-0.18613765,0.20206413,-0.5320634,0.08050436,-0.1171606,-0.018721366,0.045266766,0.118047446,0.22769894,0.17852208,0.39371336,0.02377537,0.6195276,-0.23189493,0.47355333,0.015600827,-0.093098864,-0.11816287,-0.11435087,-0.5445804,-0.23166952,0.4195512,0.16263114,-0.10597255,0.36229455,-0.27594417,0.22504674,0.38917792,-0.0233206,-0.18411215,0.10213969,0.44464067,0.016072545,-0.09397164,0.3600411
679,-0.106117845,-0.39253786,0.59028023,0.2720443,-0.21155183,-0.03248557,-0.40239474,-0.15730132,-0.181343,0.052959096,-0.17488022,-0.4038297,-0.8949742,0.01314146,-0.08335454,0.30618197,-0.48913863,0.121677,-0.20445554,0.33167124,0.5305619,0.14391309,0.3402109,-0.21579693,-0.18231663,0.24036899,-0.45557344,0.008482892,0.19273633,-0.44029054,-0.48568785,-0.17349876,-0.46976677,-0.04485545,-0.107492074,-0.24201173,0.14382246,-0.047885712,-0.016007584,0.08396344,-0.2453571,-0.054571353,0.012187147,0.37612167,0.4737962,0.10605865,0.4429954,-0.3626296,-0.52122164,-0.1912339,-0.16618831,0.18475139,0.051675998,0.4649927,-0.59692645,0.38210896,-0.20903198,-0.27893275,0.26129287,0.38230777,0.029682469,-0.7872058,-0.069533266,-0.25964034
